season,round,gp,session,circuit,driverCode,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition
2025,6,Miami Grand Prix,R,Miami Gardens,TSU,90.964,92.1502,0.904508,318.0,10.0,10.0,
2025,6,Miami Grand Prix,R,Miami Gardens,ALB,90.482,91.823448,1.003704,324.0,7.0,5.0,
2025,6,Miami Grand Prix,R,Miami Gardens,HUL,91.015,92.541687,1.066719,315.0,16.0,14.0,
2025,6,Miami Grand Prix,R,Miami Gardens,LAW,91.77,94.111964,0.708898,318.0,15.0,17.0,
2025,6,Miami Grand Prix,R,Miami Gardens,OCO,91.122,92.317812,0.917045,341.0,9.0,12.0,
2025,6,Miami Grand Prix,R,Miami Gardens,NOR,89.746,91.269901,1.260994,321.0,2.0,2.0,
2025,6,Miami Grand Prix,R,Miami Gardens,HAM,90.562,92.037215,1.1096300000000001,336.0,12.0,8.0,
2025,6,Miami Grand Prix,R,Miami Gardens,BOR,92.328,93.270272,0.536572,315.0,13.0,18.0,
2025,6,Miami Grand Prix,R,Miami Gardens,SAI,90.703,91.982428,0.989256,339.0,6.0,9.0,
2025,6,Miami Grand Prix,R,Miami Gardens,HAD,90.971,92.22853,1.101518,321.0,11.0,11.0,
2025,6,Miami Grand Prix,R,Miami Gardens,RUS,90.318,91.789078,1.035868,317.0,5.0,3.0,
2025,6,Miami Grand Prix,R,Miami Gardens,PIA,89.822,91.11294,0.877884,323.0,4.0,1.0,
2025,6,Miami Grand Prix,R,Miami Gardens,BEA,92.68,93.562125,0.379117,317.0,19.0,19.0,
2025,6,Miami Grand Prix,Q,Miami Gardens,VER,86.204,86.739333,0.46398,340.0,,1.0,1.0
2025,6,Miami Grand Prix,Q,Miami Gardens,NOR,86.269,86.847571,0.501546,334.0,,2.0,2.0
2025,6,Miami Grand Prix,Q,Miami Gardens,ANT,86.271,86.821166,0.39786,341.0,,3.0,3.0
2025,6,Miami Grand Prix,Q,Miami Gardens,PIA,86.269,86.6932,0.444331,336.0,,4.0,4.0
2025,6,Miami Grand Prix,Q,Miami Gardens,RUS,86.385,86.959666,0.402048,0.0,,5.0,5.0
2025,6,Miami Grand Prix,Q,Miami Gardens,SAI,86.569,87.120666,0.519616,338.0,,6.0,6.0
2025,6,Miami Grand Prix,Q,Miami Gardens,ALB,86.682,87.156333,0.408472,339.0,,7.0,7.0
2025,6,Miami Grand Prix,Q,Miami Gardens,LEC,86.754,87.367,0.621523,339.0,,8.0,8.0
2025,6,Miami Grand Prix,Q,Miami Gardens,OCO,86.824,87.449285,0.570528,338.0,,9.0,9.0
2025,6,Miami Grand Prix,Q,Miami Gardens,TSU,86.943,87.465428,0.630337,340.0,,10.0,10.0
2025,6,Miami Grand Prix,Q,Miami Gardens,HAD,86.987,87.258666,0.253168,339.0,,11.0,11.0
2025,6,Miami Grand Prix,Q,Miami Gardens,HAM,87.006,87.5332,0.410706,341.0,,12.0,12.0
2025,6,Miami Grand Prix,Q,Miami Gardens,BOR,87.151,87.5618,0.627374,340.0,,13.0,13.0
2025,6,Miami Grand Prix,Q,Miami Gardens,DOO,87.186,87.5646,0.417517,337.0,,14.0,14.0
2025,6,Miami Grand Prix,Q,Miami Gardens,LAW,87.363,87.51675,0.168656,337.0,,15.0,15.0
2025,6,Miami Grand Prix,Q,Miami Gardens,HUL,87.473,87.807,0.507499,338.0,,16.0,16.0
2025,6,Miami Grand Prix,Q,Miami Gardens,ALO,87.604,87.847333,0.228756,338.0,,17.0,17.0
2025,6,Miami Grand Prix,Q,Miami Gardens,GAS,87.71,88.119,0.544465,337.0,,18.0,18.0
2025,6,Miami Grand Prix,Q,Miami Gardens,STR,87.83,88.420333,0.682072,338.0,,19.0,19.0
2025,6,Miami Grand Prix,Q,Miami Gardens,BEA,87.999,88.454666,0.401044,337.0,,20.0,20.0
2025,7,Emilia Romagna Grand Prix,R,Imola,VER,77.988,80.356846,1.215321,304.0,2.0,1.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,GAS,80.398,81.62552,0.707155,331.0,10.0,13.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,ANT,80.62,81.92165,0.708467,308.0,13.0,19.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,ALO,79.894,81.810468,0.893253,328.0,5.0,11.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,LEC,79.048,80.90864,0.974353,315.0,11.0,6.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,STR,80.501,82.005333,0.712905,338.0,8.0,15.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,TSU,80.039,81.813187,0.885733,311.0,20.0,10.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,ALB,78.289,81.19214,0.981371,329.0,7.0,5.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,HUL,80.401,81.96504,0.753276,311.0,17.0,12.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,LAW,80.473,81.708854,0.732828,336.0,15.0,14.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,OCO,81.413,82.247681,0.465189,302.0,18.0,20.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,NOR,78.311,80.48894,1.215729,302.0,4.0,2.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,COL,80.345,81.975,0.841866,337.0,16.0,16.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,HAM,78.265,81.225634,1.342773,336.0,12.0,4.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,BOR,80.63,81.866061,0.651624,331.0,14.0,18.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,SAI,79.836,81.332244,0.81222,319.0,6.0,8.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,HAD,79.473,81.50338,0.926757,313.0,9.0,9.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,RUS,79.733,81.17668,0.807725,312.0,3.0,7.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,PIA,78.894,80.543489,0.926839,305.0,1.0,3.0,
2025,7,Emilia Romagna Grand Prix,R,Imola,BEA,79.521,81.542836,1.183252,303.0,19.0,17.0,
2025,7,Emilia Romagna Grand Prix,Q,Imola,PIA,74.67,75.0892,0.337281,323.0,,1.0,1.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,VER,74.704,75.089,0.333862,331.0,,2.0,2.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,RUS,74.807,75.3166,0.411902,330.0,,3.0,3.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,NOR,74.962,75.478666,0.379402,325.0,,4.0,4.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,ALO,75.431,75.773166,0.31562,330.0,,5.0,5.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,SAI,75.198,75.975428,0.553639,329.0,,6.0,6.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,ALB,75.473,75.973833,0.378452,327.0,,7.0,7.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,STR,75.497,75.976142,0.453777,328.0,,8.0,8.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,HAD,75.51,75.82725,0.310512,328.0,,9.0,9.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,GAS,75.505,75.9624,0.34165,330.0,,10.0,10.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,LEC,75.604,75.993,0.413342,328.0,,11.0,11.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,HAM,75.765,76.04925,0.215078,329.0,,12.0,12.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,ANT,75.772,75.95675,0.144608,324.0,,13.0,13.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,BOR,76.26,76.5302,0.212269,326.0,,14.0,14.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,COL,76.256,76.256,,329.0,,15.0,15.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,LAW,76.379,76.379,,328.0,,16.0,16.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,HUL,76.518,76.786333,0.253582,327.0,,17.0,17.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,OCO,76.613,76.977666,0.325785,326.0,,18.0,18.0
2025,7,Emilia Romagna Grand Prix,Q,Imola,BEA,76.077,76.643666,0.49083,328.0,,19.0,19.0
2025,8,Monaco Grand Prix,R,Monaco,VER,74.23,75.564621,0.901816,286.0,4.0,4.0,
2025,8,Monaco Grand Prix,R,Monaco,GAS,78.054,78.054,,287.0,17.0,20.0,
2025,8,Monaco Grand Prix,R,Monaco,ANT,73.518,76.68,1.63853,289.0,15.0,18.0,
2025,8,Monaco Grand Prix,R,Monaco,ALO,75.593,76.799217,0.717601,280.0,6.0,19.0,
2025,8,Monaco Grand Prix,R,Monaco,LEC,74.055,75.314538,0.893477,285.0,2.0,2.0,
2025,8,Monaco Grand Prix,R,Monaco,STR,74.877,76.909,1.02821,287.0,19.0,15.0,
2025,8,Monaco Grand Prix,R,Monaco,TSU,74.913,77.129454,1.111523,287.0,12.0,17.0,
2025,8,Monaco Grand Prix,R,Monaco,ALB,74.597,76.19,0.961568,288.0,10.0,9.0,
2025,8,Monaco Grand Prix,R,Monaco,HUL,75.223,77.209129,0.785824,283.0,13.0,16.0,
2025,8,Monaco Grand Prix,R,Monaco,LAW,75.321,76.51498,0.743143,282.0,9.0,8.0,
2025,8,Monaco Grand Prix,R,Monaco,OCO,75.157,77.010375,0.798617,281.0,8.0,7.0,
2025,8,Monaco Grand Prix,R,Monaco,NOR,73.221,75.405925,1.025693,288.0,1.0,1.0,
2025,8,Monaco Grand Prix,R,Monaco,COL,75.298,76.982354,1.033408,285.0,18.0,13.0,
2025,8,Monaco Grand Prix,R,Monaco,HAM,74.09,75.803156,0.922507,280.0,7.0,5.0,
2025,8,Monaco Grand Prix,R,Monaco,BOR,74.884,76.871054,0.933768,281.0,16.0,14.0,
2025,8,Monaco Grand Prix,R,Monaco,SAI,73.988,76.045675,1.130445,285.0,11.0,10.0,
2025,8,Monaco Grand Prix,R,Monaco,HAD,75.981,77.085052,0.660245,279.0,5.0,6.0,
2025,8,Monaco Grand Prix,R,Monaco,RUS,73.405,75.845548,1.590851,285.0,14.0,11.0,
2025,8,Monaco Grand Prix,R,Monaco,PIA,73.745,75.337727,1.006394,287.0,3.0,3.0,
2025,8,Monaco Grand Prix,R,Monaco,BEA,74.855,76.815636,1.024488,282.0,20.0,12.0,
2025,8,Monaco Grand Prix,Q,Monaco,NOR,69.954,71.0261,0.872649,289.0,,1.0,1.0
2025,8,Monaco Grand Prix,Q,Monaco,LEC,70.063,71.261333,0.92718,290.0,,2.0,2.0
2025,8,Monaco Grand Prix,Q,Monaco,PIA,70.129,71.0573,0.718602,286.0,,3.0,3.0
2025,8,Monaco Grand Prix,Q,Monaco,HAM,70.382,71.6257,0.958331,289.0,,4.0,4.0
2025,8,Monaco Grand Prix,Q,Monaco,VER,70.669,71.221571,0.511726,288.0,,5.0,5.0
2025,8,Monaco Grand Prix,Q,Monaco,HAD,70.923,71.858555,0.730314,288.0,,6.0,6.0
2025,8,Monaco Grand Prix,Q,Monaco,ALO,70.924,71.73925,0.690301,288.0,,7.0,7.0
2025,8,Monaco Grand Prix,Q,Monaco,OCO,70.942,72.027555,0.728733,292.0,,8.0,8.0
2025,8,Monaco Grand Prix,Q,Monaco,LAW,71.129,71.861333,0.622997,286.0,,9.0,9.0
2025,8,Monaco Grand Prix,Q,Monaco,ALB,70.732,71.730444,0.818986,292.0,,10.0,10.0
2025,8,Monaco Grand Prix,Q,Monaco,SAI,71.362,72.209285,0.808486,287.0,,11.0,11.0
2025,8,Monaco Grand Prix,Q,Monaco,TSU,71.415,72.084,0.533308,286.0,,12.0,12.0
2025,8,Monaco Grand Prix,Q,Monaco,HUL,71.596,72.271125,0.642666,289.0,,13.0,13.0
2025,8,Monaco Grand Prix,Q,Monaco,RUS,71.507,71.947,0.559,288.0,,14.0,14.0
2025,8,Monaco Grand Prix,Q,Monaco,ANT,71.88,72.420333,0.561587,289.0,,15.0,15.0
2025,8,Monaco Grand Prix,Q,Monaco,BOR,71.902,72.5335,0.680032,289.0,,16.0,16.0
2025,8,Monaco Grand Prix,Q,Monaco,BEA,71.979,72.96,1.152351,289.0,,17.0,17.0
2025,8,Monaco Grand Prix,Q,Monaco,GAS,71.994,72.375666,0.466714,285.0,,18.0,18.0
2025,8,Monaco Grand Prix,Q,Monaco,STR,72.563,72.691,0.16558,289.0,,19.0,19.0
2025,8,Monaco Grand Prix,Q,Monaco,COL,72.597,72.90475,0.39573,287.0,,20.0,20.0
2025,9,Spanish Grand Prix,R,Barcelona,VER,77.019,79.522632,1.001673,313.0,3.0,10.0,
2025,9,Spanish Grand Prix,R,Barcelona,GAS,77.896,79.974375,0.937558,335.0,8.0,8.0,
2025,9,Spanish Grand Prix,R,Barcelona,ANT,78.255,80.388961,0.709134,310.0,6.0,18.0,
2025,9,Spanish Grand Prix,R,Barcelona,ALO,78.128,79.910111,0.858697,307.0,10.0,9.0,
2025,9,Spanish Grand Prix,R,Barcelona,LEC,77.259,79.780744,0.888259,311.0,7.0,3.0,
2025,9,Spanish Grand Prix,R,Barcelona,TSU,77.998,80.103791,0.679281,338.0,19.0,13.0,
2025,9,Spanish Grand Prix,R,Barcelona,ALB,80.508,80.687333,0.280849,307.0,11.0,19.0,
2025,9,Spanish Grand Prix,R,Barcelona,HUL,77.575,79.44523,1.157899,335.0,15.0,5.0,
2025,9,Spanish Grand Prix,R,Barcelona,LAW,79.424,80.286062,0.577995,313.0,13.0,11.0,
2025,9,Spanish Grand Prix,R,Barcelona,OCO,78.624,80.086214,0.69898,325.0,16.0,16.0,
2025,9,Spanish Grand Prix,R,Barcelona,NOR,76.187,79.689288,1.300307,315.0,2.0,2.0,
2025,9,Spanish Grand Prix,R,Barcelona,COL,78.353,80.210333,0.59972,311.0,18.0,15.0,
2025,9,Spanish Grand Prix,R,Barcelona,HAM,77.706,79.9565,0.933939,317.0,5.0,6.0,
2025,9,Spanish Grand Prix,R,Barcelona,BOR,78.297,80.037083,0.805847,315.0,12.0,12.0,
2025,9,Spanish Grand Prix,R,Barcelona,SAI,79.317,80.4908,0.369237,343.0,17.0,14.0,
2025,9,Spanish Grand Prix,R,Barcelona,HAD,77.77,80.272714,0.966301,313.0,9.0,7.0,
2025,9,Spanish Grand Prix,R,Barcelona,RUS,77.244,79.638135,0.944779,313.0,4.0,4.0,
2025,9,Spanish Grand Prix,R,Barcelona,PIA,75.743,79.604372,1.342531,309.0,1.0,1.0,
2025,9,Spanish Grand Prix,R,Barcelona,BEA,78.907,80.401842,0.49607,341.0,14.0,17.0,
2025,9,Spanish Grand Prix,Q,Barcelona,PIA,71.546,71.98275,0.422463,328.0,,1.0,1.0
2025,9,Spanish Grand Prix,Q,Barcelona,NOR,71.755,72.3332,0.653716,327.0,,2.0,2.0
2025,9,Spanish Grand Prix,Q,Barcelona,VER,71.848,72.33125,0.388246,327.0,,3.0,3.0
2025,9,Spanish Grand Prix,Q,Barcelona,RUS,71.848,72.284,0.416889,329.0,,4.0,4.0
2025,9,Spanish Grand Prix,Q,Barcelona,HAM,72.045,72.6428,0.48941,327.0,,5.0,5.0
2025,9,Spanish Grand Prix,Q,Barcelona,ANT,72.111,72.753666,0.404908,329.0,,6.0,6.0
2025,9,Spanish Grand Prix,Q,Barcelona,LEC,72.131,72.546666,0.443761,327.0,,7.0,7.0
2025,9,Spanish Grand Prix,Q,Barcelona,GAS,72.199,72.811166,0.402106,326.0,,8.0,8.0
2025,9,Spanish Grand Prix,Q,Barcelona,HAD,72.252,72.822,0.442082,322.0,,9.0,9.0
2025,9,Spanish Grand Prix,Q,Barcelona,ALO,72.284,72.636333,0.420611,322.0,,10.0,10.0
2025,9,Spanish Grand Prix,Q,Barcelona,ALB,72.641,73.13575,0.456398,329.0,,11.0,11.0
2025,9,Spanish Grand Prix,Q,Barcelona,BOR,72.756,73.1895,0.499985,329.0,,12.0,12.0
2025,9,Spanish Grand Prix,Q,Barcelona,LAW,72.763,73.0965,0.29618,326.0,,13.0,13.0
2025,9,Spanish Grand Prix,Q,Barcelona,STR,73.038,73.3214,0.276857,329.0,,14.0,14.0
2025,9,Spanish Grand Prix,Q,Barcelona,BEA,73.074,73.5406,0.488984,327.0,,15.0,15.0
2025,9,Spanish Grand Prix,Q,Barcelona,HUL,73.19,73.3445,0.218495,330.0,,16.0,16.0
2025,9,Spanish Grand Prix,Q,Barcelona,OCO,73.201,73.591333,0.408583,327.0,,17.0,17.0
2025,9,Spanish Grand Prix,Q,Barcelona,SAI,73.203,73.392,0.267286,329.0,,18.0,18.0
2025,9,Spanish Grand Prix,Q,Barcelona,COL,73.334,73.6155,0.398101,328.0,,19.0,19.0
2025,9,Spanish Grand Prix,Q,Barcelona,TSU,73.385,73.616,0.326683,324.0,,20.0,20.0
2025,10,Canadian Grand Prix,R,Montréal,VER,74.287,75.653269,0.898473,313.0,2.0,2.0,
2025,10,Canadian Grand Prix,R,Montréal,GAS,74.993,77.356451,1.033368,334.0,20.0,15.0,
2025,10,Canadian Grand Prix,R,Montréal,ANT,74.455,75.627435,0.851958,316.0,4.0,3.0,
2025,10,Canadian Grand Prix,R,Montréal,ALO,75.024,76.624344,0.917233,326.0,6.0,7.0,
2025,10,Canadian Grand Prix,R,Montréal,LEC,74.261,75.95273,1.016196,312.0,8.0,5.0,
2025,10,Canadian Grand Prix,R,Montréal,STR,74.902,76.897728,1.157894,311.0,17.0,17.0,
2025,10,Canadian Grand Prix,R,Montréal,TSU,75.358,77.278885,0.724653,314.0,18.0,12.0,
2025,10,Canadian Grand Prix,R,Montréal,ALB,76.197,77.34615,0.822898,314.0,9.0,20.0,
2025,10,Canadian Grand Prix,R,Montréal,HUL,75.372,76.881548,0.773905,309.0,11.0,8.0,
2025,10,Canadian Grand Prix,R,Montréal,LAW,76.32,77.728346,0.537234,311.0,19.0,19.0,
2025,10,Canadian Grand Prix,R,Montréal,OCO,74.593,77.0445,0.948962,307.0,14.0,9.0,
2025,10,Canadian Grand Prix,R,Montréal,NOR,74.229,75.681079,1.067602,338.0,7.0,18.0,
2025,10,Canadian Grand Prix,R,Montréal,COL,76.076,77.349903,0.609996,302.0,10.0,13.0,
2025,10,Canadian Grand Prix,R,Montréal,HAM,74.805,76.216442,0.786143,311.0,5.0,6.0,
2025,10,Canadian Grand Prix,R,Montréal,BOR,75.414,77.299183,0.881446,308.0,15.0,14.0,
2025,10,Canadian Grand Prix,R,Montréal,SAI,74.389,77.038885,0.954908,329.0,16.0,10.0,
2025,10,Canadian Grand Prix,R,Montréal,HAD,76.292,77.337983,0.633758,330.0,12.0,16.0,
2025,10,Canadian Grand Prix,R,Montréal,RUS,74.119,75.627349,0.84636,312.0,1.0,1.0,
2025,10,Canadian Grand Prix,R,Montréal,PIA,74.255,75.641177,0.873573,326.0,3.0,4.0,
2025,10,Canadian Grand Prix,R,Montréal,BEA,75.397,77.11575,0.911741,307.0,13.0,11.0,
2025,10,Canadian Grand Prix,Q,Montréal,RUS,70.899,71.851428,0.569722,332.0,,1.0,1.0
2025,10,Canadian Grand Prix,Q,Montréal,VER,71.059,71.652666,0.460948,335.0,,2.0,2.0
2025,10,Canadian Grand Prix,Q,Montréal,PIA,71.12,71.684571,0.406189,331.0,,3.0,3.0
2025,10,Canadian Grand Prix,Q,Montréal,ANT,71.391,72.08,0.471041,333.0,,4.0,4.0
2025,10,Canadian Grand Prix,Q,Montréal,HAM,71.526,72.186142,0.763524,333.0,,5.0,5.0
2025,10,Canadian Grand Prix,Q,Montréal,ALO,71.586,71.96675,0.311644,332.0,,6.0,6.0
2025,10,Canadian Grand Prix,Q,Montréal,NOR,71.599,72.050625,0.475335,334.0,,7.0,7.0
2025,10,Canadian Grand Prix,Q,Montréal,LEC,71.626,72.129125,0.567289,334.0,,8.0,8.0
2025,10,Canadian Grand Prix,Q,Montréal,HAD,71.867,72.371428,0.405208,333.0,,9.0,9.0
2025,10,Canadian Grand Prix,Q,Montréal,ALB,71.892,72.377625,0.555384,334.0,,10.0,10.0
2025,10,Canadian Grand Prix,Q,Montréal,TSU,72.102,72.5298,0.459961,333.0,,11.0,11.0
2025,10,Canadian Grand Prix,Q,Montréal,COL,72.142,73.025666,1.382087,333.0,,12.0,12.0
2025,10,Canadian Grand Prix,Q,Montréal,HUL,72.183,72.6295,0.465942,332.0,,13.0,13.0
2025,10,Canadian Grand Prix,Q,Montréal,BEA,72.306,72.877,0.686608,332.0,,14.0,14.0
2025,10,Canadian Grand Prix,Q,Montréal,OCO,72.378,73.034333,0.630684,330.0,,15.0,15.0
2025,10,Canadian Grand Prix,Q,Montréal,BOR,72.385,72.734333,0.303918,335.0,,16.0,16.0
2025,10,Canadian Grand Prix,Q,Montréal,SAI,72.398,73.023666,0.696419,333.0,,17.0,17.0
2025,10,Canadian Grand Prix,Q,Montréal,STR,72.517,72.785,0.464189,337.0,,18.0,18.0
2025,10,Canadian Grand Prix,Q,Montréal,LAW,72.525,72.750666,0.269451,332.0,,19.0,19.0
2025,10,Canadian Grand Prix,Q,Montréal,GAS,72.667,73.01675,0.525637,331.0,,20.0,20.0
2025,11,Austrian Grand Prix,R,Spielberg,NOR,68.272,69.674761,0.709576,307.0,1.0,1.0,
2025,11,Austrian Grand Prix,R,Spielberg,PIA,67.924,69.700555,0.855421,319.0,3.0,2.0,
2025,11,Austrian Grand Prix,R,Spielberg,LEC,68.765,69.945158,0.78363,305.0,2.0,3.0,
2025,11,Austrian Grand Prix,R,Spielberg,HAM,68.628,70.122253,0.826607,305.0,4.0,4.0,
2025,11,Austrian Grand Prix,R,Spielberg,RUS,69.372,70.598841,0.650157,306.0,5.0,5.0,
2025,11,Austrian Grand Prix,R,Spielberg,LAW,69.977,70.878587,0.684136,302.0,6.0,6.0,
2025,11,Austrian Grand Prix,R,Spielberg,ALO,69.935,70.97946,0.721053,305.0,11.0,7.0,
2025,11,Austrian Grand Prix,R,Spielberg,BOR,69.247,70.685596,0.763623,298.0,8.0,8.0,
2025,11,Austrian Grand Prix,R,Spielberg,HUL,69.459,70.780887,0.684258,320.0,20.0,9.0,
2025,11,Austrian Grand Prix,R,Spielberg,OCO,69.55,70.790822,0.778271,301.0,17.0,10.0,
2025,11,Austrian Grand Prix,R,Spielberg,BEA,69.96,71.021683,0.629679,298.0,15.0,11.0,
2025,11,Austrian Grand Prix,R,Spielberg,HAD,70.204,71.330145,0.734128,301.0,13.0,12.0,
2025,11,Austrian Grand Prix,R,Spielberg,GAS,70.151,71.10935,0.595296,304.0,10.0,13.0,
2025,11,Austrian Grand Prix,R,Spielberg,STR,69.214,70.952754,0.914335,305.0,16.0,14.0,
2025,11,Austrian Grand Prix,R,Spielberg,COL,69.621,71.040172,0.736226,300.0,14.0,15.0,
2025,11,Austrian Grand Prix,R,Spielberg,TSU,69.802,70.988267,0.733174,309.0,18.0,16.0,
2025,11,Austrian Grand Prix,R,Spielberg,ALB,70.641,71.197444,0.410075,320.0,12.0,17.0,
2025,11,Austrian Grand Prix,Q,Spielberg,NOR,63.971,64.5665,0.442345,324.0,,1.0,1.0
2025,11,Austrian Grand Prix,Q,Spielberg,LEC,64.492,64.941857,0.392808,327.0,,2.0,2.0
2025,11,Austrian Grand Prix,Q,Spielberg,PIA,64.554,64.7632,0.215956,326.0,,3.0,3.0
2025,11,Austrian Grand Prix,Q,Spielberg,HAM,64.582,65.029428,0.39072,324.0,,4.0,4.0
2025,11,Austrian Grand Prix,Q,Spielberg,RUS,64.763,65.066166,0.277259,324.0,,5.0,5.0
2025,11,Austrian Grand Prix,Q,Spielberg,LAW,64.926,65.1264,0.193044,322.0,,6.0,6.0
2025,11,Austrian Grand Prix,Q,Spielberg,VER,64.836,65.475,1.085459,323.0,,7.0,7.0
2025,11,Austrian Grand Prix,Q,Spielberg,BOR,64.846,65.374571,0.436291,324.0,,8.0,8.0
2025,11,Austrian Grand Prix,Q,Spielberg,ANT,65.052,65.2954,0.238584,323.0,,9.0,9.0
2025,11,Austrian Grand Prix,Q,Spielberg,GAS,64.846,65.470333,0.513342,322.0,,10.0,10.0
2025,11,Austrian Grand Prix,Q,Spielberg,ALO,65.128,65.5825,0.494248,321.0,,11.0,11.0
2025,11,Austrian Grand Prix,Q,Spielberg,ALB,65.143,65.6486,0.444491,323.0,,12.0,12.0
2025,11,Austrian Grand Prix,Q,Spielberg,HAD,65.063,65.2975,0.20785,325.0,,13.0,13.0
2025,11,Austrian Grand Prix,Q,Spielberg,COL,65.278,65.9484,0.814011,323.0,,14.0,14.0
2025,11,Austrian Grand Prix,Q,Spielberg,BEA,65.218,65.8586,0.640579,322.0,,15.0,15.0
2025,11,Austrian Grand Prix,Q,Spielberg,STR,65.329,65.715333,0.36769,324.0,,16.0,16.0
2025,11,Austrian Grand Prix,Q,Spielberg,OCO,65.364,65.643333,0.244876,323.0,,17.0,17.0
2025,11,Austrian Grand Prix,Q,Spielberg,TSU,65.369,65.3775,0.01202,326.0,,18.0,18.0
2025,11,Austrian Grand Prix,Q,Spielberg,SAI,65.582,65.87425,0.24148,323.0,,19.0,19.0
2025,11,Austrian Grand Prix,Q,Spielberg,HUL,65.606,65.687333,0.084677,320.0,,20.0,20.0
2025,12,British Grand Prix,R,Silverstone,VER,90.179,91.920888,1.715085,320.0,1.0,5.0,
2025,12,British Grand Prix,R,Silverstone,GAS,90.751,91.768,1.040474,330.0,8.0,6.0,
2025,12,British Grand Prix,R,Silverstone,ALO,90.353,91.758666,1.230687,313.0,7.0,9.0,
2025,12,British Grand Prix,R,Silverstone,LEC,90.819,91.672625,0.899421,311.0,6.0,14.0,
2025,12,British Grand Prix,R,Silverstone,STR,92.088,92.957125,0.726047,314.0,17.0,7.0,
2025,12,British Grand Prix,R,Silverstone,TSU,90.873,92.203,1.311503,322.0,11.0,15.0,
2025,12,British Grand Prix,R,Silverstone,ALB,90.047,91.668888,2.053423,319.0,13.0,8.0,
2025,12,British Grand Prix,R,Silverstone,HUL,90.933,91.7835,0.900005,309.0,19.0,3.0,
2025,12,British Grand Prix,R,Silverstone,OCO,90.818,91.436125,0.756271,335.0,14.0,13.0,
2025,12,British Grand Prix,R,Silverstone,NOR,89.734,90.380142,0.686546,313.0,3.0,1.0,
2025,12,British Grand Prix,R,Silverstone,HAM,90.016,91.905555,1.674325,314.0,5.0,4.0,
2025,12,British Grand Prix,R,Silverstone,SAI,90.645,91.8835,1.271531,321.0,9.0,12.0,
2025,12,British Grand Prix,R,Silverstone,RUS,90.869,91.767625,0.944369,317.0,4.0,10.0,
2025,12,British Grand Prix,R,Silverstone,PIA,89.337,91.192625,1.7821660000000001,317.0,2.0,2.0,
2025,12,British Grand Prix,R,Silverstone,BEA,90.921,92.194444,1.35449,330.0,18.0,11.0,
2025,12,British Grand Prix,Q,Silverstone,VER,84.892,85.4665,0.425055,324.0,,1.0,1.0
2025,12,British Grand Prix,Q,Silverstone,PIA,84.995,85.481,0.428923,321.0,,2.0,2.0
2025,12,British Grand Prix,Q,Silverstone,NOR,85.01,85.587,0.51275,319.0,,3.0,3.0
2025,12,British Grand Prix,Q,Silverstone,RUS,85.029,85.7656,0.51554,324.0,,4.0,4.0
2025,12,British Grand Prix,Q,Silverstone,HAM,85.084,85.681333,0.63954,324.0,,5.0,5.0
2025,12,British Grand Prix,Q,Silverstone,LEC,85.121,85.738833,0.616402,321.0,,6.0,6.0
2025,12,British Grand Prix,Q,Silverstone,ANT,85.374,86.0475,0.44516,323.0,,7.0,7.0
2025,12,British Grand Prix,Q,Silverstone,BEA,85.471,85.869666,0.332014,320.0,,8.0,8.0
2025,12,British Grand Prix,Q,Silverstone,ALO,85.593,85.7662,0.207782,323.0,,9.0,9.0
