timeKey,season,round,driverId,constructorId,circuit,session,circuitKey,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,driverPoints,constructorPoints,estimatedSalaryUSD,estimatedSalaryUSD_imputed,costCapUSD,raceGain,consistencyIndex,qualifyingPerformanceIndex,topSpeedIndex,driverROI,driverEfficiency,budgetEfficiency,pointsPerMillionUSD,speedEfficiency,isPodium,teamPodiums,costPerPodium,teammateDelta,avgTeammateDelta_season,paceAdvantage,speed_zscore,pointsRankInTeam,qualiToRaceDelta,avgFinishPosition_season,avgQualyPosition_season,avgRaceGain_season,avgConsistency_season,avgTopSpeed_season,driverPerformanceScore,driverPerformanceScore_scaled
2021_2,2021,2,bottas,mercedes,Imola,Q,Emilia Romagna Grand Prix_Imola,74.672,74.917833,0.142582,321.0,,,8.0,8.0,226.0,613.5,10000000.0,10000000.0,145000000.0,,0.142582,8.0,321.0,44247.78761061947,22.6,236348.81825590876,4.231034482758621,2.213793103448276,0,26,5576923.076923077,0.2343999999999937,0.383057179487179,0.0031489462314744,0.2751547978210731,2.0,,6.166666666666667,3.761904761904762,-1.1111111111111112,0.7775274735897436,316.56410256410254,1.208810351470752,0.8358548432438196
2021_2,2021,2,gasly,alphatauri,Imola,Q,Emilia Romagna Grand Prix_Imola,74.79,75.251571,0.288458,322.0,,,5.0,5.0,110.0,142.0,5000000.0,5000000.0,145000000.0,,0.288458,5.0,322.0,45454.545454545456,22.0,1021126.7605633804,0.9793103448275862,2.220689655172414,0,1,145000000.0,0.0,0.0640750000000004,0.0047341666039744,0.3534588478638914,1.0,,8.421052631578947,6.714285714285714,-1.1666666666666667,0.7263052411137441,313.4853985474414,0.2213619772163678,0.5238078907351781
2021_2,2021,2,gasly,alphatauri,Imola,R,Emilia Romagna Grand Prix_Imola,78.782,79.61196,0.717092,309.0,5.0,7.0,,5.0,110.0,142.0,5000000.0,5000000.0,145000000.0,-2.0,0.717092,,309.0,45454.545454545456,22.0,1021126.7605633804,0.9793103448275862,2.1310344827586207,0,1,145000000.0,0.429000000000002,0.0640750000000004,0.0190365369262663,-0.6644938026927462,1.0,-2.0,8.421052631578947,6.714285714285714,-1.1666666666666667,0.7263052411137441,313.4853985474414,0.1195667121607041,0.4916392193710526
2021_2,2021,2,giovinazzi,alfa,Imola,Q,Emilia Romagna Grand Prix_Imola,76.122,76.6225,0.707813,324.0,,,17.0,17.0,3.0,13.0,1000000.0,1000000.0,145000000.0,,0.707813,17.0,324.0,333333.3333333333,3.0,11153846.153846154,0.0896551724137931,2.2344827586206897,0,0,,0.1479999999999961,0.2247435897435897,0.0226283491138885,0.510066947949528,2.0,,13.2,13.578947368421051,0.2631578947368421,0.5662005897435898,318.62,-4.153508101021512,-0.8587098298152245
2021_2,2021,2,giovinazzi,alfa,Imola,R,Emilia Romagna Grand Prix_Imola,79.47,80.189565,0.761343,304.0,17.0,14.0,,17.0,3.0,13.0,1000000.0,1000000.0,145000000.0,3.0,0.761343,,304.0,333333.3333333333,3.0,11153846.153846154,0.0896551724137931,2.0965517241379312,0,0,,0.0480000000000018,0.2247435897435897,0.0279357415339847,-1.0560140529068376,2.0,3.0,13.2,13.578947368421051,0.2631578947368421,0.5662005897435898,318.62,-4.3101162011071485,-0.9082000934523408
2021_2,2021,2,hamilton,mercedes,Imola,Q,Emilia Romagna Grand Prix_Imola,74.4376,75.078285,0.858766,322.0,,,1.0,1.0,387.5,613.5,30000000.0,30000000.0,145000000.0,,0.858766,1.0,322.0,77419.35483870968,12.916666666666666,236348.81825590876,4.231034482758621,2.220689655172414,0,26,5576923.076923077,0.0,0.2329597560975609,0.0,0.3534588478638914,1.0,,3.5,2.142857142857143,-0.35,0.8987013321951219,316.5719918308943,0.7565471801383054,0.6929336050041517
2021_2,2021,2,hamilton,mercedes,Imola,R,Emilia Romagna Grand Prix_Imola,77.31028,78.814148,0.88392,335.0,1.0,2.0,,1.0,387.5,613.5,30000000.0,30000000.0,145000000.0,-1.0,0.88392,,335.0,77419.35483870968,12.916666666666666,236348.81825590876,4.231034482758621,2.310344827586207,1,26,5576923.076923077,0.0,0.2329597560975609,0.0,1.371411498420529,1.0,-1.0,3.5,2.142857142857143,-0.35,0.8987013321951219,316.5719918308943,0.8583424451939692,0.7251022763682772
2021_2,2021,2,latifi,williams,Imola,Q,Emilia Romagna Grand Prix_Imola,75.593,76.0634,0.417629,324.0,,,14.0,14.0,7.0,23.0,1000000.0,1000000.0,145000000.0,,0.417629,14.0,324.0,142857.14285714287,7.0,6304347.826086956,0.1586206896551724,2.2344827586206897,0,0,,0.3320000000000078,0.6124923076923079,0.0155217255795458,0.510066947949528,2.0,,15.68421052631579,16.4,0.8333333333333334,0.6318524123751686,314.4884829264957,-4.309020651705721,-0.9078538851229218
2021_2,2021,2,leclerc,ferrari,Imola,Q,Emilia Romagna Grand Prix_Imola,74.74,75.069333,0.335967,320.0,,,4.0,4.0,159.0,323.5,12000000.0,12000000.0,145000000.0,,0.335967,4.0,320.0,75471.69811320755,13.25,448222.5656877898,2.231034482758621,2.206896551724138,0,5,29000000.0,0.0,0.275063589743589,0.0040624630563048,0.1968507477782549,2.0,,6.666666666666667,6.714285714285714,0.0555555555555555,0.7271041152766531,315.7179487179488,-0.3893348605593638,0.3308194853631236
2021_2,2021,2,leclerc,ferrari,Imola,R,Emilia Romagna Grand Prix_Imola,78.379,79.278357,0.753674,307.0,4.0,4.0,,4.0,159.0,323.5,12000000.0,12000000.0,145000000.0,0.0,0.753674,,307.0,75471.69811320755,13.25,448222.5656877898,2.231034482758621,2.117241379310345,0,5,29000000.0,0.0,0.275063589743589,0.0138237760877337,-0.8211019027783827,2.0,0.0,6.666666666666667,6.714285714285714,0.0555555555555555,0.7271041152766531,315.7179487179488,-0.4911301256150275,0.2986508139989981
2021_2,2021,2,mazepin,haas,Imola,Q,Emilia Romagna Grand Prix_Imola,76.797,77.192666,0.538566,324.0,,,19.0,19.0,0.0,0.0,1000000.0,1000000.0,145000000.0,,0.538566,19.0,324.0,,0.0,,0.0,2.2344827586206897,0,0,,0.5180000000000007,0.6470219999999992,0.0316963470074262,0.510066947949528,1.0,,17.875,19.57894736842105,0.5,0.5133097582499999,315.396,-6.362166386293204,-1.5566755210063288
2021_2,2021,2,mazepin,haas,Imola,R,Emilia Romagna Grand Prix_Imola,80.402,80.9665,0.472869,307.0,19.0,17.0,,19.0,0.0,0.0,1000000.0,1000000.0,145000000.0,2.0,0.472869,,307.0,,0.0,,0.0,2.117241379310345,0,0,,1.2090000000000032,0.6470219999999992,0.0399910594037429,-0.8211019027783827,1.0,2.0,17.875,19.57894736842105,0.5,0.5133097582499999,315.396,-6.495283271365995,-1.5987422450978774
2021_2,2021,2,mick_schumacher,haas,Imola,Q,Emilia Romagna Grand Prix_Imola,76.279,76.484,0.234212,324.0,,,18.0,18.0,0.0,0.0,1000000.0,1000000.0,145000000.0,,0.234212,18.0,324.0,,0.0,,0.0,2.2344827586206897,0,0,,0.0,0.028972972972973,0.0247374982535706,0.510066947949528,1.0,,16.894736842105264,18.11111111111111,0.9473684210526316,0.5452443962162162,315.72972972972974,-5.814921253598598,-1.3837387069055578
2021_2,2021,2,mick_schumacher,haas,Imola,R,Emilia Romagna Grand Prix_Imola,79.193,80.35338,0.625859,308.0,18.0,16.0,,18.0,0.0,0.0,1000000.0,1000000.0,145000000.0,2.0,0.625859,,308.0,,0.0,,0.0,2.1241379310344826,0,0,,0.0,0.028972972972973,0.0243527768881446,-0.7427978527355644,1.0,2.0,16.894736842105264,18.11111111111111,0.9473684210526316,0.5452443962162162,315.72972972972974,-5.940207733667108,-1.4233309178152505
2021_2,2021,2,norris,mclaren,Imola,Q,Emilia Romagna Grand Prix_Imola,74.454,74.88091308,0.23844,326.0,,,7.0,7.0,160.0,275.0,5000000.0,5000000.0,145000000.0,,0.23844,7.0,326.0,31250.0,32.0,527272.7272727273,1.896551724137931,2.2482758620689656,0,5,29000000.0,0.0,0.0439250000000001,0.0002203187636353,0.6666750480351645,1.0,,6.157894736842105,6.523809523809524,0.3157894736842105,0.77233301475,313.948,2.6740206694939297,1.2988809886548032
2021_2,2021,2,norris,mclaren,Imola,R,Emilia Romagna Grand Prix_Imola,78.259,79.2635,0.756434,308.0,7.0,3.0,,7.0,160.0,275.0,5000000.0,5000000.0,145000000.0,4.0,0.756434,,308.0,31250.0,32.0,527272.7272727273,1.896551724137931,2.1241379310344826,1,5,29000000.0,0.0,0.0439250000000001,0.0122715892375502,-0.7427978527355644,1.0,4.0,6.157894736842105,6.523809523809524,0.3157894736842105,0.77233301475,313.948,2.5330733794168565,1.2543397513813987
2021_2,2021,2,ocon,alpine,Imola,Q,Emilia Romagna Grand Prix_Imola,75.117,75.55,0.393416,325.0,,,9.0,9.0,74.0,155.0,5000000.0,5000000.0,145000000.0,,0.393416,9.0,325.0,67567.56756756757,14.8,935483.870967742,1.0689655172413792,2.2413793103448274,0,2,72500000.0,0.0,0.5992250000000012,0.0091271078057326,0.5883709979923463,2.0,,9.842105263157896,11.0,0.631578947368421,0.6285886898679245,315.305,-1.2129691376086105,0.0705399883930222
2021_2,2021,2,ocon,alpine,Imola,R,Emilia Romagna Grand Prix_Imola,79.417,79.999416,0.39282864,324.0,9.0,9.0,,9.0,74.0,155.0,5000000.0,5000000.0,145000000.0,0.0,0.39282864,,324.0,67567.56756756757,14.8,935483.870967742,1.0689655172413792,2.2344827586206897,0,2,72500000.0,0.0210000000000007,0.5992250000000012,0.0272501923418204,0.510066947949528,2.0,0.0,9.842105263157896,11.0,0.631578947368421,0.6285886898679245,315.305,-1.2207995426128924,0.0680654752111664
2021_2,2021,2,perez,red_bull,Imola,Q,Emilia Romagna Grand Prix_Imola,74.446,75.012,0.493908,323.0,,,2.0,2.0,190.0,585.5,8000000.0,8000000.0,145000000.0,,0.493908,2.0,323.0,42105.26315789474,23.75,247651.57984628525,4.037931034482758,2.2275862068965515,0,20,7250000.0,0.0,0.5864107500000006,0.0001128461960084,0.4317628979067097,2.0,,6.684210526315789,6.571428571428571,-0.5,0.81865491,314.17475,1.051254407813227,0.7860650483038281
2021_2,2021,2,perez,red_bull,Imola,R,Emilia Romagna Grand Prix_Imola,78.334,79.83573,0.847435,305.0,2.0,11.0,,2.0,190.0,585.5,8000000.0,8000000.0,145000000.0,-9.0,0.847435,,305.0,42105.26315789474,23.75,247651.57984628525,4.037931034482758,2.103448275862069,0,20,7250000.0,0.8100000000000023,0.5864107500000006,0.0132417060189149,-0.9777100028640192,2.0,-9.0,6.684210526315789,6.571428571428571,-0.5,0.81865491,314.17475,0.9103071177361544,0.7415238110304235
2021_2,2021,2,raikkonen,alfa,Imola,Q,Emilia Romagna Grand Prix_Imola,75.974,76.112666,0.120292,328.0,,,16.0,16.0,10.0,13.0,10000000.0,10000000.0,145000000.0,,0.120292,16.0,328.0,1000000.0,1.0,11153846.153846154,0.0896551724137931,2.262068965517241,0,0,,0.0,0.247588235294117,0.020640106612787,0.8232831481208011,1.0,,12.529411764705882,15.411764705882351,2.3125,0.5879016052941176,317.97602939607845,-3.950358904540861,-0.794511954443529
2021_2,2021,2,raikkonen,alfa,Imola,R,Emilia Romagna Grand Prix_Imola,79.422,80.35274,0.725747,300.0,16.0,13.0,,16.0,10.0,13.0,10000000.0,10000000.0,145000000.0,3.0,0.725747,,300.0,1000000.0,1.0,11153846.153846154,0.0896551724137931,2.0689655172413794,0,0,,0.0,0.247588235294117,0.0273148667939113,-1.3692302530781106,1.0,3.0,12.529411764705882,15.411764705882351,2.3125,0.5879016052941176,317.97602939607845,-4.169610244660752,-0.8637983235354915
2021_2,2021,2,ricciardo,mclaren,Imola,Q,Emilia Romagna Grand Prix_Imola,74.826,75.493166,0.466456,324.0,,,6.0,6.0,115.0,275.0,15000000.0,15000000.0,145000000.0,,0.466456,6.0,324.0,130434.78260869563,7.666666666666667,527272.7272727273,1.896551724137931,2.2344827586206897,0,5,29000000.0,0.3719999999999999,0.6123626829268279,0.0052177931582961,0.510066947949528,2.0,,9.0,9.761904761904765,1.15,0.6417765473170731,314.85707317073167,-1.7824566742224692,-0.1094257241701213
2021_2,2021,2,ricciardo,mclaren,Imola,R,Emilia Romagna Grand Prix_Imola,79.341,80.015518,0.498074,298.7,6.0,6.0,,6.0,115.0,275.0,15000000.0,15000000.0,145000000.0,0.0,0.498074,,298.7,130434.78260869563,7.666666666666667,527272.7272727273,1.896551724137931,2.06,0,5,29000000.0,1.0819999999999936,0.6123626829268279,0.0262671406700374,-1.4710255181337752,2.0,0.0,9.0,9.761904761904765,1.15,0.6417765473170731,314.85707317073167,-1.9805659208307995,-0.1720309076710733
2021_2,2021,2,russell,williams,Imola,Q,Emilia Romagna Grand Prix_Imola,75.261,76.0802,0.920416,327.0,,,12.0,12.0,16.0,23.0,1000000.0,1000000.0,145000000.0,,0.920416,12.0,327.0,62500.0,16.0,6304347.826086956,0.1586206896551724,2.2551724137931037,0,0,,0.0,0.1725999999999995,0.0110616140230204,0.7449790980779828,1.0,,14.263157894736842,12.523809523809524,-1.0,0.6881408875,314.681,-2.6255191864609992,-0.3758448044759235
2021_2,2021,2,sainz,ferrari,Imola,Q,Emilia Romagna Grand Prix_Imola,75.199,75.449,0.174849,321.0,,,11.0,11.0,164.5,323.5,10000000.0,10000000.0,145000000.0,,0.174849,11.0,321.0,60790.273556231004,16.45,448222.5656877898,2.231034482758621,2.213793103448276,0,5,29000000.0,0.4590000000000032,0.2467707317073162,0.0102287016239104,0.2751547978210731,1.0,,6.3,8.238095238095237,1.6,0.8045051314976066,314.8741463414634,0.3988506809180607,0.5798967056432417
2021_2,2021,2,sainz,ferrari,Imola,R,Emilia Romagna Grand Prix_Imola,78.49,79.262571,0.751636,311.0,11.0,5.0,,11.0,164.5,323.5,10000000.0,10000000.0,145000000.0,6.0,0.751636,,311.0,60790.273556231004,16.45,448222.5656877898,2.231034482758621,2.1448275862068966,0,5,29000000.0,0.11099999999999,0.2467707317073162,0.0152595489241533,-0.5078857026071095,1.0,6.0,6.3,8.238095238095237,1.6,0.8045051314976066,314.8741463414634,0.3205466308752425,0.5551515738246837
2021_2,2021,2,stroll,aston_martin,Imola,Q,Emilia Romagna Grand Prix_Imola,75.138,75.716,0.588345,325.0,,,10.0,10.0,34.0,77.0,10000000.0,10000000.0,145000000.0,,0.588345,10.0,325.0,294117.64705882355,3.4,1883116.8831168832,0.5310344827586206,2.2413793103448274,0,1,145000000.0,0.0,0.4142307692307696,0.0094092232957538,0.5883709979923463,2.0,,11.157894736842104,13.1,1.6842105263157894,0.7089460547741148,314.7322403814235,-3.193373295151861,-0.5552943318705021
2021_2,2021,2,stroll,aston_martin,Imola,R,Emilia Romagna Grand Prix_Imola,78.994,79.821192,0.65697,304.0,10.0,8.0,,10.0,34.0,77.0,10000000.0,10000000.0,145000000.0,2.0,0.65697,,304.0,294117.64705882355,3.4,1883116.8831168832,0.5310344827586206,2.0965517241379312,0,1,145000000.0,0.0,0.4142307692307696,0.0217787336949237,-1.0560140529068376,2.0,2.0,11.157894736842104,13.1,1.6842105263157894,0.7089460547741148,314.7322403814235,-3.3578118002417794,-0.6072591086894741
2021_2,2021,2,tsunoda,alphatauri,Imola,R,Emilia Romagna Grand Prix_Imola,78.353,79.711185,0.789534,308.0,20.0,12.0,,20.0,32.0,142.0,500000000.0,500000000.0,145000000.0,8.0,0.789534,,308.0,1666666.6666666667,0.064,1021126.7605633804,0.9793103448275862,2.1241379310344826,0,1,145000000.0,0.0,0.7353858333333321,0.0134874689368604,-0.7427978527355644,2.0,8.0,12.117647058823527,12.210526315789474,0.0625,0.6868629494444445,311.5980555555556,-4.3697244393511285,-0.9270370975665946
2021_2,2021,2,max_verstappen,red_bull,Imola,Q,Emilia Romagna Grand Prix_Imola,74.498,75.051142,0.575145,325.0,,,3.0,3.0,395.5,585.5,25000000.0,25000000.0,145000000.0,,0.575145,3.0,325.0,63211.12515802781,15.82,247651.57984628525,4.037931034482758,2.2413793103448274,0,20,7250000.0,0.0520000000000067,0.0305179487179484,0.0008114178855846,0.5883709979923463,1.0,,3.631578947368421,2.05,-0.4736842105263157,0.8556051394871795,313.7769230769231,1.1703555332189377,0.8237026040406175
2021_2,2021,2,max_verstappen,red_bull,Imola,R,Emilia Romagna Grand Prix_Imola,77.524,78.71879144,0.819272,303.0,3.0,1.0,,3.0,395.5,585.5,25000000.0,25000000.0,145000000.0,2.0,0.819272,,303.0,63211.12515802781,15.82,247651.57984628525,4.037931034482758,2.089655172413793,1,20,7250000.0,0.0,0.0305179487179484,0.0027644447801766,-1.1343181029496558,1.0,2.0,3.631578947368421,2.05,-0.4736842105263157,0.8556051394871795,313.7769230769231,0.9980866231247374,0.7692633140397896
2021_2,2021,2,vettel,aston_martin,Imola,Q,Emilia Romagna Grand Prix_Imola,75.394,75.61225,0.236957,321.0,,,13.0,13.0,43.0,77.0,15000000.0,15000000.0,145000000.0,,0.236957,13.0,321.0,348837.2093023256,2.8666666666666667,1883116.8831168832,0.5310344827586206,2.213793103448276,0,1,145000000.0,0.2560000000000002,0.2259249999999983,0.0128483454598213,0.2751547978210731,1.0,,12.5,11.85,-0.631578947368421,0.6767567495,313.15,-4.077133879378419,-0.8345745496979806
2021_2,2021,2,vettel,aston_martin,Imola,R,Emilia Romagna Grand Prix_Imola,79.074,80.40375,0.818889,306.0,,15.0,,,43.0,77.0,15000000.0,15000000.0,145000000.0,,0.818889,,306.0,348837.2093023256,2.8666666666666667,1883116.8831168832,0.5310344827586206,2.110344827586207,0,1,145000000.0,0.0799999999999983,0.2259249999999983,0.0228135249283794,-0.899405952821201,1.0,,12.5,11.85,-0.631578947368421,0.6767567495,313.15,-4.194589954442646,-0.8716922474258177
2021_3,2021,3,alonso,alpine,Portimão,Q,Portuguese Grand Prix_Portimão,79.456,79.550666,0.16154831,319.0,,,13.0,13.0,81.0,155.0,20000000.0,20000000.0,145000000.0,,0.16154831,13.0,319.0,246913.5802469136,4.05,935483.870967742,1.0689655172413792,2.2,0,2,72500000.0,0.8700000000000045,0.1236097560975609,0.0184866034581834,0.5615803749976656,1.0,,9.45,10.857142857142858,0.55,0.6606089587804878,315.1463414634146,-2.7559742869497112,-0.4170703688781634
2021_3,2021,3,alonso,alpine,Portimão,R,Portuguese Grand Prix_Portimão,81.032,82.889482,0.956315,325.0,13.0,8.0,,13.0,81.0,155.0,20000000.0,20000000.0,145000000.0,5.0,0.956315,,325.0,246913.5802469136,4.05,935483.870967742,1.0689655172413792,2.2413793103448274,0,2,72500000.0,0.0,0.1236097560975609,0.0147788630649645,1.1198682828464754,1.0,5.0,9.45,10.857142857142858,0.55,0.6606089587804878,315.1463414634146,-2.70014549616483,-0.3994277209373844
2021_3,2021,3,bottas,mercedes,Portimão,Q,Portuguese Grand Prix_Portimão,78.348,79.46025,1.5323996699999998,314.0,,,1.0,1.0,226.0,613.5,10000000.0,10000000.0,145000000.0,,1.5323996699999998,1.0,314.0,44247.78761061947,22.6,236348.81825590876,4.231034482758621,2.1655172413793102,0,26,5576923.076923077,0.3342099999999988,0.383057179487179,0.004283986202952,0.0963404517903241,2.0,,6.166666666666667,3.761904761904762,-1.1111111111111112,0.7775274735897436,316.56410256410254,1.190928916867677,0.8302040696744312
2021_3,2021,3,bottas,mercedes,Portimão,R,Portuguese Grand Prix_Portimão,79.865,82.262896,1.0188882,297.0,1.0,3.0,,1.0,226.0,613.5,10000000.0,10000000.0,145000000.0,-2.0,1.0188882,,297.0,44247.78761061947,22.6,236348.81825590876,4.231034482758621,2.0482758620689654,1,26,5576923.076923077,0.0,0.383057179487179,0.0001643042092431,-1.4854752871146368,2.0,-2.0,6.166666666666667,3.761904761904762,-1.1111111111111112,0.7775274735897436,316.56410256410254,1.032747342977181,0.7802165671755575
2021_3,2021,3,gasly,alphatauri,Portimão,Q,Portuguese Grand Prix_Portimão,79.052,79.538571,0.451708,317.0,,,9.0,9.0,110.0,142.0,5000000.0,5000000.0,145000000.0,,0.451708,9.0,317.0,45454.545454545456,22.0,1021126.7605633804,0.9793103448275862,2.1862068965517243,0,1,145000000.0,0.0,0.0640750000000004,0.0133080318236045,0.375484405714729,1.0,,8.421052631578947,6.714285714285714,-1.1666666666666667,0.7263052411137441,313.4853985474414,0.2235645330014516,0.5245039279543235
2021_3,2021,3,gasly,alphatauri,Portimão,R,Portuguese Grand Prix_Portimão,82.014,83.135821,0.669733,326.0,9.0,10.0,,9.0,110.0,142.0,5000000.0,5000000.0,145000000.0,-1.0,0.669733,,326.0,45454.545454545456,22.0,1021126.7605633804,0.9793103448275862,2.2482758620689656,0,1,145000000.0,0.0,0.0640750000000004,0.0270766323848603,1.2129162674879437,1.0,-1.0,8.421052631578947,6.714285714285714,-1.1666666666666667,0.7263052411137441,313.4853985474414,0.3073077191787731,0.550967899865492
2021_3,2021,3,giovinazzi,alfa,Portimão,Q,Portuguese Grand Prix_Portimão,79.216,79.703714,0.418203,319.0,,,12.0,12.0,3.0,13.0,1000000.0,1000000.0,145000000.0,,0.418203,12.0,319.0,333333.3333333333,3.0,11153846.153846154,0.0896551724137931,2.2,0,0,,0.0,0.2247435897435897,0.0154102242693245,0.5615803749976656,2.0,,13.2,13.578947368421051,0.2631578947368421,0.5662005897435898,318.62,-4.148356758316698,-0.8570819363128644
2021_3,2021,3,giovinazzi,alfa,Portimão,R,Portuguese Grand Prix_Portimão,82.167,83.245327,0.656325,298.0,12.0,12.0,,12.0,3.0,13.0,1000000.0,1000000.0,145000000.0,0.0,0.656325,,298.0,333333.3333333333,3.0,11153846.153846154,0.0896551724137931,2.055172413793104,0,0,,0.0,0.2247435897435897,0.0289926799469215,-1.3924273024731684,2.0,0.0,13.2,13.578947368421051,0.2631578947368421,0.5662005897435898,318.62,-4.343757526063782,-0.9188312041055908
2021_3,2021,3,hamilton,mercedes,Portimão,Q,Portuguese Grand Prix_Portimão,78.01379,78.93447983,0.699476,319.0,,,2.0,2.0,387.5,613.5,30000000.0,30000000.0,145000000.0,,0.699476,2.0,319.0,77419.35483870968,12.916666666666666,236348.81825590876,4.231034482758621,2.2,0,26,5576923.076923077,0.0,0.2329597560975609,0.0,0.5615803749976656,1.0,,3.5,2.142857142857143,-0.35,0.8987013321951219,316.5719918308943,0.7773593328516828,0.6995105248702234
2021_3,2021,3,hamilton,mercedes,Portimão,R,Portuguese Grand Prix_Portimão,80.933,82.0699501,0.774855,317.0,2.0,1.0,,2.0,387.5,613.5,30000000.0,30000000.0,145000000.0,1.0,0.774855,,317.0,77419.35483870968,12.916666666666666,236348.81825590876,4.231034482758621,2.1862068965517243,1,26,5576923.076923077,1.068000000000012,0.2329597560975609,0.0135390675836311,0.375484405714729,1.0,1.0,3.5,2.142857142857143,-0.35,0.8987013321951219,316.5719918308943,0.7587497359233891,0.6936296422232971
2021_3,2021,3,latifi,williams,Portimão,Q,Portuguese Grand Prix_Portimão,80.285,80.726333,0.382958,321.0,,,18.0,18.0,7.0,23.0,1000000.0,1000000.0,145000000.0,,0.382958,18.0,321.0,142857.14285714287,7.0,6304347.826086956,0.1586206896551724,2.213793103448276,0,0,,1.176000000000002,0.6124923076923079,0.0291129299063666,0.7476763442806021,2.0,,15.68421052631579,16.4,0.8333333333333334,0.6318524123751686,314.4884829264957,-4.285259712072614,-0.9003451089736355
2021_3,2021,3,latifi,williams,Portimão,R,Portuguese Grand Prix_Portimão,83.155,84.513232,0.52730248,306.0,18.0,18.0,,18.0,7.0,23.0,1000000.0,1000000.0,145000000.0,0.0,0.52730248,,306.0,142857.14285714287,7.0,6304347.826086956,0.1586206896551724,2.110344827586207,0,0,,0.5010000000000048,0.6124923076923079,0.0413655883868981,-0.6480434253414221,2.0,0.0,15.68421052631579,16.4,0.8333333333333334,0.6318524123751686,314.4884829264957,-4.424831689034816,-0.9444517288255828
2021_3,2021,3,leclerc,ferrari,Portimão,Q,Portuguese Grand Prix_Portimão,78.769,79.333777,0.311426,317.0,,,8.0,8.0,159.0,323.5,12000000.0,12000000.0,145000000.0,,0.311426,8.0,317.0,75471.69811320755,13.25,448222.5656877898,2.231034482758621,2.1862068965517243,0,5,29000000.0,0.0,0.275063589743589,0.0096804680300752,0.375484405714729,2.0,,6.666666666666667,6.714285714285714,0.0555555555555555,0.7271041152766531,315.7179487179488,-0.3714714947657164,0.3364645489459806
2021_3,2021,3,leclerc,ferrari,Portimão,R,Portuguese Grand Prix_Portimão,81.496,82.850473,0.821853,294.0,8.0,6.0,,8.0,159.0,323.5,12000000.0,12000000.0,145000000.0,2.0,0.821853,,294.0,75471.69811320755,13.25,448222.5656877898,2.231034482758621,2.027586206896552,0,5,29000000.0,0.0,0.275063589743589,0.0205896216845486,-1.7646192410390416,2.0,2.0,6.666666666666667,6.714285714285714,0.0555555555555555,0.7271041152766531,315.7179487179488,-0.5854818594410934,0.268834398506328
2021_3,2021,3,mazepin,haas,Portimão,Q,Portuguese Grand Prix_Portimão,80.8246,81.66860750000001,0.898255,316.0,,,20.0,20.0,0.0,0.0,1000000.0,1000000.0,145000000.0,,0.898255,20.0,316.0,,0.0,,0.0,2.179310344827586,0,0,,0.3726000000000056,0.6470219999999992,0.0360296557826507,0.2824364210732607,1.0,,17.875,19.57894736842105,0.5,0.5133097582499999,315.396,-6.384929438980831,-1.5638689514743578
2021_3,2021,3,mazepin,haas,Portimão,R,Portuguese Grand Prix_Portimão,83.55352,84.54509392,0.554556,299.0,20.0,19.0,,20.0,0.0,0.0,1000000.0,1000000.0,145000000.0,1.0,0.554556,,299.0,,0.0,,0.0,2.0620689655172413,0,0,,0.7985200000000106,0.6470219999999992,0.0463563287426669,-1.2993793178317,1.0,1.0,17.875,19.57894736842105,0.5,0.5133097582499999,315.396,-6.543111012871327,-1.613856453973232
2021_3,2021,3,mick_schumacher,haas,Portimão,Q,Portuguese Grand Prix_Portimão,80.452,80.644666,0.195041,317.0,,,19.0,19.0,0.0,0.0,1000000.0,1000000.0,145000000.0,,0.195041,19.0,317.0,,0.0,,0.0,2.1862068965517243,0,0,,0.0,0.028972972972973,0.0312535770919475,0.375484405714729,1.0,,16.894736842105264,18.11111111111111,0.9473684210526316,0.5452443962162162,315.72972972972974,-5.828379507822079,-1.387991696050124
2021_3,2021,3,mick_schumacher,haas,Portimão,R,Portuguese Grand Prix_Portimão,82.755,84.37117,0.620552,321.0,19.0,17.0,,19.0,0.0,0.0,1000000.0,1000000.0,145000000.0,2.0,0.620552,,321.0,,0.0,,0.0,2.213793103448276,0,0,,0.0,0.028972972972973,0.0363563137148428,0.7476763442806021,1.0,2.0,16.894736842105264,18.11111111111111,0.9473684210526316,0.5452443962162162,315.72972972972974,-5.791160313965492,-1.3762299307562718
2021_3,2021,3,norris,mclaren,Portimão,Q,Portuguese Grand Prix_Portimão,78.481,79.2386,0.645132,316.0,,,7.0,7.0,160.0,275.0,5000000.0,5000000.0,145000000.0,,0.645132,7.0,316.0,31250.0,32.0,527272.7272727273,1.896551724137931,2.179310344827586,0,5,29000000.0,0.0,0.0439250000000001,0.0059888130034446,0.2824364210732607,1.0,,6.157894736842105,6.523809523809524,0.3157894736842105,0.77233301475,313.948,2.6355968067977398,1.2867385318230622
2021_3,2021,3,norris,mclaren,Portimão,R,Portuguese Grand Prix_Portimão,81.696,82.775571,0.700198,293.18,7.0,5.0,,7.0,160.0,275.0,5000000.0,5000000.0,145000000.0,2.0,0.700198,,293.18,31250.0,32.0,527272.7272727273,1.896551724137931,2.021931034482759,0,5,29000000.0,0.0,0.0439250000000001,0.0230942590205764,-1.840918588445045,1.0,2.0,6.157894736842105,6.523809523809524,0.3157894736842105,0.77233301475,313.948,2.4232613058459087,1.219637660821633
