season,round,gp,session,circuit,driverCode,bestLapTime_sec,avgLapTime_sec,stdLapTime_sec,maxSpeed_kmh,gridPosition,finishPosition,qualyPosition,startPosition,qualyPosition_fromQ,raceGain
2024,22,Las Vegas Grand Prix,R,Las Vegas,COL,96.867,98.429425,1.102846,342.0,20.0,14.0,,20.0,14.0,6.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,GAS,98.14264,99.5582,0.829768,339.0,3.0,20.0,,3.0,3.0,-17.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,HAM,95.48,97.540355,1.41932,340.0,10.0,2.0,,10.0,10.0,8.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,HUL,96.585,98.589888,1.285794,337.0,9.0,8.0,,9.0,9.0,1.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,LAW,96.98,99.126222,1.199261,333.0,14.0,16.0,,14.0,15.0,-2.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,LEC,95.674,97.606863,1.231304,351.0,4.0,4.0,,4.0,4.0,0.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,MAG,96.557,98.666926,1.235767,341.0,12.0,12.0,,12.0,12.0,0.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,NOR,94.876,98.019454,1.53556,339.0,6.0,6.0,,6.0,6.0,0.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,OCO,96.511,99.147441,0.927102,339.0,11.0,17.0,,11.0,11.0,-6.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,PER,96.326,98.351813,1.287458,334.0,15.0,10.0,,15.0,16.0,5.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,PIA,96.598,98.236181,0.95674,339.0,8.0,7.0,,8.0,8.0,1.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,RUS,95.717,97.522088,0.890385,339.0,1.0,1.0,,1.0,1.0,0.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,SAI,95.875,97.579272,1.264338,338.0,2.0,3.0,,2.0,2.0,-1.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,STR,97.179,98.577477,0.912502,340.0,18.0,15.0,,18.0,20.0,3.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,TSU,96.957,98.573931,0.944456,337.0,7.0,9.0,,7.0,7.0,-2.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,VER,96.248,97.764688,0.978686,351.0,5.0,5.0,,5.0,5.0,0.0
2024,22,Las Vegas Grand Prix,R,Las Vegas,ZHO,96.324,98.758088,1.322597,337.0,13.0,13.0,,13.0,13.0,0.0
2024,23,Qatar Grand Prix,R,Lusail,ALB,85.559,86.986142,0.668561,302.0,16.0,15.0,,16.0,16.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,ALO,83.667,85.877658,1.339053,307.0,8.0,7.0,,8.0,8.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,BOT,85.533,86.844588,0.758168,316.0,13.0,11.0,,13.0,13.0,2.0
2024,23,Qatar Grand Prix,R,Lusail,GAS,83.705,85.662024,1.303561,304.0,11.0,5.0,,11.0,11.0,6.0
2024,23,Qatar Grand Prix,R,Lusail,HAM,83.865,85.915243,1.036354,308.0,6.0,12.0,,6.0,6.0,-6.0
2024,23,Qatar Grand Prix,R,Lusail,HUL,85.767,87.086666,0.590652,305.0,18.0,16.0,,18.0,18.0,2.0
2024,23,Qatar Grand Prix,R,Lusail,LAW,86.076,87.010297,0.595893,328.0,17.0,14.0,,17.0,17.0,3.0
2024,23,Qatar Grand Prix,R,Lusail,LEC,83.242,84.966159,1.173063,302.0,5.0,2.0,,5.0,5.0,3.0
2024,23,Qatar Grand Prix,R,Lusail,MAG,84.259,86.01982,1.035027,306.0,10.0,9.0,,10.0,10.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,NOR,82.76954,84.882795,1.263048,305.0,3.0,10.0,,3.0,3.0,-7.0
2024,23,Qatar Grand Prix,R,Lusail,PER,85.288,86.180827,0.697417,305.0,9.0,17.0,,9.0,9.0,-8.0
2024,23,Qatar Grand Prix,R,Lusail,PIA,83.218,85.034568,1.2017,306.0,4.0,3.0,,4.0,4.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,RUS,83.355,85.287767,1.215366,310.0,1.0,4.0,,1.0,2.0,-3.0
2024,23,Qatar Grand Prix,R,Lusail,SAI,83.465,85.292674,1.092449,322.0,7.0,6.0,,7.0,7.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,TSU,86.144,87.025,0.526742,329.0,14.0,13.0,,14.0,14.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,VER,82.905,84.82834632000001,1.102881,303.0,2.0,1.0,,2.0,1.0,1.0
2024,23,Qatar Grand Prix,R,Lusail,ZHO,83.889,86.016,1.268683,303.0,12.0,8.0,,12.0,12.0,4.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,ALB,89.438,90.064745,0.480301,314.0,18.0,11.0,,18.0,16.0,7.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,ALO,87.948,89.324673,0.789817,329.0,8.0,9.0,,8.0,8.0,-1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,BOT,89.482,90.182416,0.564218,308.0,9.0,18.0,,9.0,9.0,-9.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,COL,89.411,90.205421,0.40064373000000003,313.0,20.0,19.0,,20.0,19.0,1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,DOO,89.121,90.2476,0.597951,311.0,17.0,15.0,,17.0,20.0,2.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,GAS,89.212,89.759339,0.405581,306.0,5.0,7.0,,5.0,6.0,-2.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,HAM,87.278,88.960547,1.164624,315.0,16.0,4.0,,16.0,18.0,12.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,HUL,89.152,89.785509,0.404853,329.0,7.0,8.0,,7.0,4.0,-1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,LAW,88.751,89.877,0.799626,309.0,12.0,17.0,,12.0,12.0,-5.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,LEC,88.018,88.944433,0.71144,314.0,19.0,3.0,,19.0,14.0,16.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,MAG,86.08901999999999,89.869617,1.037727,317.0,14.0,16.0,,14.0,15.0,-2.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,NOR,87.438,88.62029,0.812164,316.0,1.0,1.0,,1.0,1.0,0.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,PIA,87.69,89.09698,0.921667,311.0,2.0,10.0,,2.0,2.0,-8.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,RUS,88.195,89.10549,0.74318,314.0,6.0,5.0,,6.0,7.0,1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,SAI,87.765,88.629666,0.602221,316.0,3.0,2.0,,3.0,3.0,1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,STR,88.604,89.7749,0.683784,310.0,13.0,14.0,,13.0,13.0,-1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,TSU,89.2,90.0601,0.622025,310.0,11.0,12.0,,11.0,11.0,-1.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,VER,87.765,89.04315,0.901765,316.0,4.0,6.0,,4.0,5.0,-2.0
2024,24,Abu Dhabi Grand Prix,R,Yas Island,ZHO,87.982,89.6137,0.830669,313.0,15.0,13.0,,15.0,17.0,2.0
2025,1,Australian Grand Prix,R,Melbourne,ALB,84.597,85.862,1.78898,329.0,6.0,5.0,,6.0,6.0,1.0
2025,1,Australian Grand Prix,R,Melbourne,ANT,84.901,86.203,1.841306,332.0,16.0,4.0,,16.0,16.0,12.0
2025,1,Australian Grand Prix,R,Melbourne,BEA,86.99892,86.99892,0.7063897254901962,298.16,20.0,14.0,,20.0,,6.0
2025,1,Australian Grand Prix,R,Melbourne,BOR,84.192,84.481,0.408707,299.0,15.0,16.0,,15.0,15.0,-1.0
2025,1,Australian Grand Prix,R,Melbourne,GAS,85.02,85.02,0.769843644549763,312.0,9.0,11.0,,9.0,9.0,-2.0
2025,1,Australian Grand Prix,R,Melbourne,HAM,84.218,85.863,2.326381,322.0,8.0,10.0,,8.0,8.0,-2.0
2025,1,Australian Grand Prix,R,Melbourne,HUL,85.243,86.3575,1.576141,307.0,17.0,7.0,,17.0,17.0,10.0
2025,1,Australian Grand Prix,R,Melbourne,LAW,82.97,84.9615,1.712085,322.0,18.0,15.0,,18.0,18.0,3.0
2025,1,Australian Grand Prix,R,Melbourne,LEC,85.271,86.051,1.103086,311.0857142857143,7.0,8.0,,7.0,7.0,-1.0
2025,1,Australian Grand Prix,R,Melbourne,NOR,82.167,86.013333,2.40901532,302.0,1.0,1.0,,1.0,1.0,0.0
2025,1,Australian Grand Prix,R,Melbourne,OCO,86.764,86.764,0.698696754716981,300.0,19.0,13.0,,19.0,19.0,6.0
2025,1,Australian Grand Prix,R,Melbourne,PIA,83.242,85.247,2.406707,305.0,2.0,9.0,,2.0,2.0,-7.0
2025,1,Australian Grand Prix,R,Melbourne,RUS,85.065,85.652,0.830143,306.0,4.0,3.0,,4.0,4.0,1.0
2025,1,Australian Grand Prix,R,Melbourne,STR,85.538,86.4195,1.246629,326.0,13.0,6.0,,13.0,13.0,7.0
2025,1,Australian Grand Prix,R,Melbourne,TSU,84.194,85.67,2.087379,327.0,5.0,12.0,,5.0,5.0,-7.0
2025,1,Australian Grand Prix,R,Melbourne,VER,83.081,85.64675,1.920974,304.0,3.0,2.0,,3.0,3.0,1.0
2025,2,Chinese Grand Prix,R,Shanghai,ALB,96.254,97.796547,1.007799,315.0,10.0,7.0,,10.0,10.0,3.0
2025,2,Chinese Grand Prix,R,Shanghai,ALO,99.256,99.4235,0.36078963000000003,328.0,13.0,17.0,,13.0,13.0,-4.0
2025,2,Chinese Grand Prix,R,Shanghai,ANT,96.046,97.820528,1.027879,317.0,8.0,6.0,,8.0,8.0,2.0
2025,2,Chinese Grand Prix,R,Shanghai,BEA,96.363,97.92383,1.219176,316.0,17.0,8.0,,17.0,17.0,9.0
2025,2,Chinese Grand Prix,R,Shanghai,BOR,95.874,98.133235,1.157747,313.0,19.0,14.0,,19.0,19.0,5.0
2025,2,Chinese Grand Prix,R,Shanghai,DOO,96.424,98.231207,0.909845,310.0,18.0,13.0,,18.0,18.0,5.0
2025,2,Chinese Grand Prix,R,Shanghai,GAS,96.425,98.04932,1.013779,311.0,16.0,20.0,,16.0,16.0,-4.0
2025,2,Chinese Grand Prix,R,Shanghai,HAD,95.868,97.893843,1.032591,312.0,7.0,11.0,,7.0,7.0,-4.0
2025,2,Chinese Grand Prix,R,Shanghai,HAM,95.21915,97.02573,1.336237,316.0,5.0,19.0,,5.0,5.0,-14.0
2025,2,Chinese Grand Prix,R,Shanghai,HUL,97.275,98.827019,1.133592,315.0,12.0,15.0,,12.0,12.0,-3.0
2025,2,Chinese Grand Prix,R,Shanghai,LAW,95.985,97.823666,1.274045,319.0,20.0,12.0,,20.0,20.0,8.0
2025,2,Chinese Grand Prix,R,Shanghai,LEC,96.157,97.329754,0.723118,319.0,6.0,18.0,,6.0,6.0,-12.0
2025,2,Chinese Grand Prix,R,Shanghai,NOR,95.454,97.145333,0.976981,316.0,3.0,2.0,,3.0,3.0,1.0
2025,2,Chinese Grand Prix,R,Shanghai,OCO,95.74,97.754415,1.005987,313.0,11.0,5.0,,11.0,11.0,6.0
2025,2,Chinese Grand Prix,R,Shanghai,PIA,95.52,96.97467727,0.777787,314.0,1.0,1.0,,1.0,1.0,0.0
2025,2,Chinese Grand Prix,R,Shanghai,RUS,95.816,97.200759,0.940932,319.0,2.0,3.0,,2.0,2.0,-1.0
2025,2,Chinese Grand Prix,R,Shanghai,SAI,96.779,98.162358,0.84031,312.0,15.0,10.0,,15.0,15.0,5.0
2025,2,Chinese Grand Prix,R,Shanghai,STR,96.044,98.144433,1.126863,335.22,14.0,9.0,,14.0,14.0,5.0
2025,2,Chinese Grand Prix,R,Shanghai,TSU,95.871,97.802937,0.979037,315.0,9.0,16.0,,9.0,9.0,-7.0
2025,2,Chinese Grand Prix,R,Shanghai,VER,95.488,97.199452,1.050277,315.0,4.0,4.0,,4.0,4.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,ALB,91.125,93.153098,1.290813,314.0,9.0,9.0,,9.0,9.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,ALO,91.77,93.3637,1.115099,307.0,12.0,11.0,,12.0,13.0,1.0
2025,3,Japanese Grand Prix,R,Suzuka,ANT,91.01902,92.767882,1.242338,314.0,6.0,6.0,,6.0,6.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,BEA,92.006,93.443823,1.165434,306.0,10.0,10.0,,10.0,10.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,BOR,92.034,93.83644,1.252338,330.0,17.0,19.0,,17.0,17.0,-2.0
2025,3,Japanese Grand Prix,R,Suzuka,DOO,92.685,93.890686,1.098229,308.0,19.0,15.0,,19.0,19.0,4.0
2025,3,Japanese Grand Prix,R,Suzuka,GAS,91.82,93.462196,1.323075,310.0,11.0,13.0,,11.0,11.0,-2.0
2025,3,Japanese Grand Prix,R,Suzuka,HAD,91.317,93.109941,1.196265,309.0,7.0,8.0,,7.0,7.0,-1.0
2025,3,Japanese Grand Prix,R,Suzuka,HAM,91.406,93.010274,1.138169,310.0,8.0,7.0,,8.0,8.0,1.0
2025,3,Japanese Grand Prix,R,Suzuka,HUL,92.572,93.933607,1.176421,311.0,16.0,16.0,,16.0,16.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,LAW,92.043,93.961137,1.161023,311.0,13.0,17.0,,13.0,14.0,-4.0
2025,3,Japanese Grand Prix,R,Suzuka,LEC,91.469,92.786235,0.984785,310.0,4.0,4.0,,4.0,4.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,NOR,91.116,92.569403,1.094663,312.0,2.0,2.0,,2.0,2.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,OCO,91.967,93.937725,1.255072,314.0,18.0,18.0,,18.0,18.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,PIA,91.039,92.616865,1.220499,317.0,3.0,3.0,,3.0,3.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,RUS,91.357,92.812705,1.088065,313.0,5.0,5.0,,5.0,5.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,SAI,91.106,93.802901,1.440268,330.0,15.0,14.0,,15.0,12.0,1.0
2025,3,Japanese Grand Prix,R,Suzuka,STR,92.052,93.813404,1.235095,311.0,20.0,20.0,,20.0,20.0,0.0
2025,3,Japanese Grand Prix,R,Suzuka,TSU,91.871,93.489078,1.26449,311.0,14.0,12.0,,14.0,15.0,2.0
2025,3,Japanese Grand Prix,R,Suzuka,VER,91.041,92.56574773999999,1.03337,313.0,1.0,1.0,,1.0,1.0,0.0
2025,4,Bahrain Grand Prix,R,Sakhir,ALB,97.141,98.65652,0.933444,335.09000000000003,15.0,12.0,,15.0,15.0,3.0
2025,4,Bahrain Grand Prix,R,Sakhir,ALO,97.906,99.04068,0.84563,335.0,13.0,15.0,,13.0,13.0,-2.0
2025,4,Bahrain Grand Prix,R,Sakhir,ANT,96.69,98.432142,0.932403,307.0,5.0,11.0,,5.0,4.0,-6.0
2025,4,Bahrain Grand Prix,R,Sakhir,BEA,97.303,98.69532,0.85061,327.0,20.0,10.0,,20.0,20.0,10.0
2025,4,Bahrain Grand Prix,R,Sakhir,BOR,98.006,99.3414,0.749557,335.0,18.0,18.0,,18.0,18.0,0.0
2025,4,Bahrain Grand Prix,R,Sakhir,DOO,96.682,98.605291,0.736259,303.0,11.0,14.0,,11.0,11.0,-3.0
2025,4,Bahrain Grand Prix,R,Sakhir,GAS,96.531,98.169306,0.92124,305.0,4.0,7.0,,4.0,5.0,-3.0
2025,4,Bahrain Grand Prix,R,Sakhir,HAD,96.952,98.801666,0.859098,305.0,12.0,13.0,,12.0,12.0,-1.0
2025,4,Bahrain Grand Prix,R,Sakhir,HAM,96.235,98.062764,1.119394,307.0,9.0,5.0,,9.0,9.0,4.0
2025,4,Bahrain Grand Prix,R,Sakhir,HUL,97.338,98.82,0.842448,303.0,16.0,20.0,,16.0,16.0,-4.0
2025,4,Bahrain Grand Prix,R,Sakhir,LAW,97.38,98.87236,0.94346,311.0,17.0,16.0,,17.0,17.0,1.0
2025,4,Bahrain Grand Prix,R,Sakhir,LEC,96.132,97.8235,1.168273,307.0,2.0,4.0,,2.0,3.0,-2.0
2025,4,Bahrain Grand Prix,R,Sakhir,NOR,95.728,97.699461,1.098159,330.0,6.0,3.0,,6.0,6.0,3.0
2025,4,Bahrain Grand Prix,R,Sakhir,OCO,97.098,98.298187,0.656427,308.0,14.0,8.0,,14.0,14.0,6.0
2025,4,Bahrain Grand Prix,R,Sakhir,PIA,95.14,97.288673,1.169395,298.0,1.0,1.0,,1.0,1.0,0.0
2025,4,Bahrain Grand Prix,R,Sakhir,RUS,95.518,97.664372,0.917223,307.0,3.0,2.0,,3.0,2.0,1.0
2025,4,Bahrain Grand Prix,R,Sakhir,SAI,96.954,99.038742,0.929698,328.0,8.0,19.0,,8.0,8.0,-11.0
2025,4,Bahrain Grand Prix,R,Sakhir,STR,98.064,99.2416,0.671691,335.0,19.0,17.0,,19.0,19.0,2.0
2025,4,Bahrain Grand Prix,R,Sakhir,TSU,97.225,98.59692,0.820086,327.0,10.0,9.0,,10.0,10.0,1.0
2025,4,Bahrain Grand Prix,R,Sakhir,VER,96.167,98.083375,0.960517,335.0,7.0,6.0,,7.0,7.0,1.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,ALB,93.477,94.643152,0.996241,332.0,11.0,9.0,,11.0,11.0,2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,ALO,93.009,94.706363,0.942572,313.0,13.0,11.0,,13.0,13.0,2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,ANT,92.396,93.909844,0.77355,315.0,5.0,6.0,,5.0,5.0,-1.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,BEA,93.238,94.817888,1.040611,319.0,15.0,13.0,,15.0,15.0,2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,BOR,94.447,95.82793,0.812126,319.0,20.0,18.0,,20.0,20.0,2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,DOO,93.15,95.631866,1.250551,317.0,17.0,17.0,,17.0,17.0,0.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,HAD,93.257,94.707369,0.99572,324.0,14.0,10.0,,14.0,14.0,4.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,HAM,92.6,94.104217,1.124345,317.0,7.0,7.0,,7.0,7.0,0.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,HUL,93.446,95.335431,1.140502,314.0,18.0,15.0,,18.0,18.0,3.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,LAW,92.998,94.700826,1.164276,317.0,12.0,12.0,,12.0,12.0,0.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,LEC,92.192,93.47613,1.019454,320.0,4.0,3.0,,4.0,4.0,1.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,NOR,91.778,93.486782,1.2281,326.0,10.0,4.0,,10.0,10.0,6.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,OCO,94.309,95.498177,0.649523,312.0,19.0,14.0,,19.0,19.0,5.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,PIA,92.228,93.302065,0.767421,317.0,2.0,1.0,,2.0,2.0,1.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,RUS,92.893,93.895847,0.727995,316.0,3.0,5.0,,3.0,3.0,-2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,SAI,92.466,94.568978,0.91435,317.0,6.0,8.0,,6.0,6.0,-2.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,STR,92.745,95.31825,1.034319,314.0,16.0,16.0,,16.0,16.0,0.0
2025,5,Saudi Arabian Grand Prix,R,Jeddah,VER,92.28,93.263,0.75498,331.0,1.0,2.0,,1.0,1.0,-1.0
2025,6,Miami Grand Prix,R,Miami Gardens,ALB,90.482,91.823448,1.003704,324.0,7.0,5.0,,7.0,7.0,2.0
2025,6,Miami Grand Prix,R,Miami Gardens,ALO,91.287,92.835145,0.63627,341.0,17.0,15.0,,17.0,17.0,2.0
2025,6,Miami Grand Prix,R,Miami Gardens,ANT,90.795,91.945244,0.888994,323.0,3.0,6.0,,3.0,3.0,-3.0
2025,6,Miami Grand Prix,R,Miami Gardens,BEA,92.61664,93.562125,0.4074589,317.0,19.0,19.0,,19.0,20.0,0.0
2025,6,Miami Grand Prix,R,Miami Gardens,BOR,92.328,93.270272,0.536572,315.0,13.0,18.0,,13.0,13.0,-5.0
2025,6,Miami Grand Prix,R,Miami Gardens,GAS,91.159,92.58248,1.000805,317.0,20.0,13.0,,20.0,18.0,7.0
2025,6,Miami Grand Prix,R,Miami Gardens,HAD,90.971,92.22853,1.101518,321.0,11.0,11.0,,11.0,11.0,0.0
2025,6,Miami Grand Prix,R,Miami Gardens,HAM,90.562,92.037215,1.10963,336.0,12.0,8.0,,12.0,12.0,4.0
2025,6,Miami Grand Prix,R,Miami Gardens,HUL,91.015,92.541687,1.066719,315.0,16.0,14.0,,16.0,16.0,2.0
2025,6,Miami Grand Prix,R,Miami Gardens,LAW,91.77,94.01299297999999,0.708898,318.0,15.0,17.0,,15.0,15.0,-2.0
2025,6,Miami Grand Prix,R,Miami Gardens,LEC,90.461,91.993705,1.070094,319.0,8.0,7.0,,8.0,8.0,1.0
2025,6,Miami Grand Prix,R,Miami Gardens,NOR,89.75968,91.269901,1.2577840599999999,321.0,2.0,2.0,,2.0,2.0,0.0
2025,6,Miami Grand Prix,R,Miami Gardens,OCO,91.122,92.317812,0.917045,341.0,9.0,12.0,,9.0,9.0,-3.0
2025,6,Miami Grand Prix,R,Miami Gardens,PIA,89.822,91.14119298,0.877884,323.0,4.0,1.0,,4.0,4.0,3.0
2025,6,Miami Grand Prix,R,Miami Gardens,RUS,90.318,91.789078,1.035868,317.0,5.0,3.0,,5.0,,2.0
2025,6,Miami Grand Prix,R,Miami Gardens,SAI,90.703,91.982428,0.989256,339.0,6.0,9.0,,6.0,6.0,-3.0
2025,6,Miami Grand Prix,R,Miami Gardens,STR,91.769,92.947319,0.760934,321.0,18.0,16.0,,18.0,19.0,2.0
2025,6,Miami Grand Prix,R,Miami Gardens,TSU,90.964,92.1502,0.904508,318.0,10.0,10.0,,10.0,10.0,0.0
2025,6,Miami Grand Prix,R,Miami Gardens,VER,90.466,91.8326,1.243161,319.0,1.0,4.0,,1.0,1.0,-3.0
2025,7,Emilia Romagna Grand Prix,R,Imola,ALB,78.289,81.19214,0.981371,329.0,7.0,5.0,,7.0,7.0,2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,ALO,79.894,81.810468,0.893253,328.0,5.0,11.0,,5.0,5.0,-6.0
2025,7,Emilia Romagna Grand Prix,R,Imola,ANT,80.62,81.92165,0.708467,308.0,13.0,19.0,,13.0,13.0,-6.0
2025,7,Emilia Romagna Grand Prix,R,Imola,BEA,79.521,81.542836,1.183252,303.0,19.0,17.0,,19.0,19.0,2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,BOR,80.63,81.866061,0.651624,331.0,14.0,18.0,,14.0,14.0,-4.0
2025,7,Emilia Romagna Grand Prix,R,Imola,COL,80.345,81.975,0.841866,337.0,16.0,16.0,,16.0,15.0,0.0
2025,7,Emilia Romagna Grand Prix,R,Imola,GAS,80.398,81.62552,0.707155,331.0,10.0,13.0,,10.0,10.0,-3.0
2025,7,Emilia Romagna Grand Prix,R,Imola,HAD,79.473,81.50338,0.926757,313.0,9.0,9.0,,9.0,9.0,0.0
2025,7,Emilia Romagna Grand Prix,R,Imola,HAM,78.265,81.225634,1.2487604400000007,336.0,12.0,4.0,,12.0,12.0,8.0
2025,7,Emilia Romagna Grand Prix,R,Imola,HUL,80.401,81.96504,0.753276,311.0,17.0,12.0,,17.0,17.0,5.0
2025,7,Emilia Romagna Grand Prix,R,Imola,LAW,80.473,81.708854,0.732828,336.0,15.0,14.0,,15.0,16.0,1.0
2025,7,Emilia Romagna Grand Prix,R,Imola,LEC,79.048,80.90864,0.974353,315.0,11.0,6.0,,11.0,11.0,5.0
2025,7,Emilia Romagna Grand Prix,R,Imola,NOR,78.311,80.48894,1.215729,302.0,4.0,2.0,,4.0,4.0,2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,OCO,81.413,82.247681,0.465189,302.0,18.0,20.0,,18.0,18.0,-2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,PIA,78.894,80.543489,0.926839,305.0,1.0,3.0,,1.0,1.0,-2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,RUS,79.733,81.17668,0.807725,312.0,3.0,7.0,,3.0,3.0,-4.0
2025,7,Emilia Romagna Grand Prix,R,Imola,SAI,79.836,81.332244,0.81222,319.0,6.0,8.0,,6.0,6.0,-2.0
2025,7,Emilia Romagna Grand Prix,R,Imola,STR,80.501,82.005333,0.712905,337.26,8.0,15.0,,8.0,8.0,-7.0
2025,7,Emilia Romagna Grand Prix,R,Imola,TSU,80.039,81.813187,0.885733,311.0,20.0,10.0,,20.0,,10.0
2025,7,Emilia Romagna Grand Prix,R,Imola,VER,77.988,80.356846,1.215321,304.0,2.0,1.0,,2.0,2.0,1.0
2025,8,Monaco Grand Prix,R,Monaco,ALB,74.597,76.19,0.961568,288.0,10.0,9.0,,10.0,10.0,1.0
2025,8,Monaco Grand Prix,R,Monaco,ALO,75.593,76.799217,0.717601,280.0,6.0,19.0,,6.0,7.0,-13.0
2025,8,Monaco Grand Prix,R,Monaco,ANT,73.518,76.68,1.6123010999999998,289.0,15.0,18.0,,15.0,15.0,-3.0
2025,8,Monaco Grand Prix,R,Monaco,BEA,74.855,76.815636,1.024488,282.0,20.0,12.0,,20.0,17.0,8.0
2025,8,Monaco Grand Prix,R,Monaco,BOR,74.884,76.871054,0.933768,281.0,16.0,14.0,,16.0,16.0,2.0
2025,8,Monaco Grand Prix,R,Monaco,COL,75.298,76.982354,1.033408,285.0,18.0,13.0,,18.0,20.0,5.0
2025,8,Monaco Grand Prix,R,Monaco,GAS,78.054,78.054,0.769843644549763,287.0,17.0,20.0,,17.0,18.0,-3.0
2025,8,Monaco Grand Prix,R,Monaco,HAD,75.981,77.085052,0.660245,279.0,5.0,6.0,,5.0,6.0,-1.0
2025,8,Monaco Grand Prix,R,Monaco,HAM,74.09,75.803156,0.922507,280.0,7.0,5.0,,7.0,4.0,2.0
2025,8,Monaco Grand Prix,R,Monaco,HUL,75.223,77.209129,0.785824,283.0,13.0,16.0,,13.0,13.0,-3.0
2025,8,Monaco Grand Prix,R,Monaco,LAW,75.321,76.51498,0.743143,282.0,9.0,8.0,,9.0,9.0,1.0
2025,8,Monaco Grand Prix,R,Monaco,LEC,74.055,75.33146597,0.893477,285.0,2.0,2.0,,2.0,2.0,0.0
2025,8,Monaco Grand Prix,R,Monaco,NOR,73.35532,75.405925,1.025693,288.0,1.0,1.0,,1.0,1.0,0.0
2025,8,Monaco Grand Prix,R,Monaco,OCO,75.157,77.010375,0.798617,281.0,8.0,7.0,,8.0,8.0,1.0
2025,8,Monaco Grand Prix,R,Monaco,PIA,73.745,75.337727,1.006394,287.0,3.0,3.0,,3.0,3.0,0.0
2025,8,Monaco Grand Prix,R,Monaco,RUS,73.405,75.845548,1.590851,285.0,14.0,11.0,,14.0,14.0,3.0
